timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid,new_timestamp,trans_time,new_trans_time,seconds,arousal,valence,happy,angry,nervous,sad
1548725981202,55779,54067,54126,68715,14698,18280,1544393,629773,1,10,1548725980195.0,1.007,845.715,105.0,2.667,3.0,1.0,1.0,1.333,1.0
1548725982201,4855,1657,4487,4349,1065,1613,650901,37069,1,10,1548725981202.0,0.999,846.714,105.0,2.667,3.0,1.0,1.0,1.333,1.0
1548725983183,20054,11403,18526,11684,1830,4344,206935,67152,1,10,1548725982201.0,0.982,847.696,105.0,2.667,3.0,1.0,1.0,1.333,1.0
1548725984185,1181,4395,4254,4597,1378,2195,227496,28643,1,10,1548725983183.0,1.002,848.698,105.0,2.667,3.0,1.0,1.0,1.333,1.0
1548725985186,172130,217459,72707,92407,35051,33581,724690,140640,1,10,1548725984185.0,1.001,849.699,105.0,2.667,3.0,1.0,1.0,1.333,1.0
1548725986187,20701,50659,14641,17704,7385,12535,932400,73858,1,10,1548725985186.0,1.001,850.7,105.0,2.667,3.0,1.0,1.0,1.333,1.0
1548725987172,58675,16636,141130,154253,21487,70663,2053416,208036,1,10,1548725986187.0,0.985,851.685,110.0,2.667,2.333,1.0,1.0,1.333,1.0
1548725988173,17104,53635,27347,26078,8471,24088,796032,386327,1,10,1548725987172.0,1.001,852.686,110.0,2.667,2.333,1.0,1.0,1.333,1.0
1548725989155,41238,143363,85321,122271,28206,109735,1200756,570799,1,10,1548725988173.0,0.982,853.668,110.0,2.667,2.333,1.0,1.0,1.333,1.0
1548725990138,12053,24039,6666,9044,2114,13767,761336,79462,1,10,1548725989155.0,0.983,854.651,110.0,2.667,2.333,1.0,1.0,1.333,1.0
1548725991144,29343,35465,13899,23158,5708,9687,2101645,448299,1,10,1548725990138.0,1.006,855.657,110.0,2.667,2.333,1.0,1.0,1.333,1.0
1548725992140,61709,74550,35411,39504,13898,21845,887443,442145,1,10,1548725991144.0,0.996,856.653,110.0,2.667,2.333,1.0,1.0,1.333,1.0
1548725993125,15107,56927,8332,61806,4409,15509,1102985,351561,1,10,1548725992140.0,0.985,857.638,115.0,2.667,3.0,1.0,1.0,1.333,1.0
1548725994134,8412,14109,6759,8721,6875,5849,602739,16900,1,10,1548725993125.0,1.009,858.647,115.0,2.667,3.0,1.0,1.0,1.333,1.0
1548725995126,33661,28327,21192,6668,12381,13914,1523812,96033,1,10,1548725994134.0,0.992,859.639,115.0,2.667,3.0,1.0,1.0,1.333,1.0
1548725996124,9683,19756,13935,12837,1241,6441,181400,103697,1,10,1548725995126.0,0.998,860.637,115.0,2.667,3.0,1.0,1.0,1.333,1.0
1548725997115,54311,9874,54890,62983,13071,11128,2400493,459483,1,10,1548725996124.0,0.991,861.628,115.0,2.667,3.0,1.0,1.0,1.333,1.0
1548725998128,17994,22728,4083,9658,2100,3397,173989,51306,1,10,1548725997115.0,1.013,862.641,115.0,2.667,3.0,1.0,1.0,1.333,1.0
1548725999120,4963,12608,3589,2926,2414,3271,44556,46361,1,10,1548725998128.0,0.992,863.633,120.0,2.667,2.333,1.0,1.333,1.333,1.0
1548726000104,8065,4937,4162,3626,1784,4384,187734,26551,1,10,1548725999120.0,0.984,864.617,120.0,2.667,2.333,1.0,1.333,1.333,1.0
1548726001095,34105,37401,12717,15251,5818,8169,428912,319480,1,10,1548726000104.0,0.991,865.608,120.0,2.667,2.333,1.0,1.333,1.333,1.0
1548726002080,10826,20860,19157,29985,8498,9834,2181224,203009,1,10,1548726001095.0,0.985,866.593,120.0,2.667,2.333,1.0,1.333,1.333,1.0
1548726003103,13859,47883,16846,13554,10092,9520,683173,99859,1,10,1548726002080.0,1.023,867.616,120.0,2.667,2.333,1.0,1.333,1.333,1.0
1548726004086,48119,129484,71439,92737,13469,19897,1625258,460883,1,10,1548726003103.0,0.983,868.599,120.0,2.667,2.333,1.0,1.333,1.333,1.0
1548726005084,11497,20662,9608,24923,7280,7028,820692,32550,1,10,1548726004086.0,0.998,869.597,125.0,2.667,2.0,1.0,1.667,1.333,1.0
1548726006069,9041,3404,3812,3511,3261,7642,19810,13914,1,10,1548726005084.0,0.985,870.582,125.0,2.667,2.0,1.0,1.667,1.333,1.0
1548726007081,18039,11851,1934,3313,4091,3849,155324,30262,1,10,1548726006069.0,1.012,871.594,125.0,2.667,2.0,1.0,1.667,1.333,1.0
1548726008074,36444,50299,12309,27744,8236,6176,544064,64245,1,10,1548726007081.0,0.993,872.587,125.0,2.667,2.0,1.0,1.667,1.333,1.0
1548726009072,1752,2484,1074,1463,846,718,137920,26422,1,10,1548726008074.0,0.998,873.585,125.0,2.667,2.0,1.0,1.667,1.333,1.0
1548726010058,8356,31836,5892,12342,10199,12840,1080679,42193,1,10,1548726009072.0,0.986,874.571,125.0,2.667,2.0,1.0,1.667,1.333,1.0
1548726011043,103360,128678,108936,94115,18180,44963,1191118,284006,1,10,1548726010058.0,0.985,875.556,130.0,2.667,2.333,1.0,1.667,1.333,1.0
1548726012039,30232,117547,43123,51414,28997,34542,477302,325945,1,10,1548726011043.0,0.996,876.552,130.0,2.667,2.333,1.0,1.667,1.333,1.0
1548726013026,12041,59993,7020,5783,1459,2892,428419,150960,1,10,1548726012039.0,0.987,877.539,130.0,2.667,2.333,1.0,1.667,1.333,1.0
1548726014046,39728,19528,32318,71939,6361,9829,236292,35360,1,10,1548726013026.0,1.02,878.559,130.0,2.667,2.333,1.0,1.667,1.333,1.0
1548726015034,19101,3105,8845,9719,2667,3326,655844,77230,1,10,1548726014046.0,0.988,879.547,130.0,2.667,2.333,1.0,1.667,1.333,1.0
1548726016008,52181,105888,39480,23325,23567,23366,1241888,327625,1,10,1548726015034.0,0.974,880.521,130.0,2.667,2.333,1.0,1.667,1.333,1.0
1548726017017,5623,15187,6699,7484,2838,4317,617675,68726,1,10,1548726016008.0,1.009,881.53,135.0,2.667,2.333,1.0,1.667,1.333,1.0
1548726018035,18415,25662,5820,10443,4498,4802,116060,17792,1,10,1548726017017.0,1.018,882.548,135.0,2.667,2.333,1.0,1.667,1.333,1.0
1548726019015,8868,6751,4586,5222,1921,3694,224291,41171,1,10,1548726018035.0,0.98,883.528,135.0,2.667,2.333,1.0,1.667,1.333,1.0
1548726019996,55735,72168,63911,54304,9153,71566,1322301,47510,1,10,1548726019015.0,0.981,884.509,135.0,2.667,2.333,1.0,1.667,1.333,1.0
1548726020996,12940,8248,14310,28793,6433,8870,698340,35950,1,10,1548726019996.0,1.0,885.509,135.0,2.667,2.333,1.0,1.667,1.333,1.0
1548726021979,6404,6768,7501,13039,2445,3210,883034,40888,1,10,1548726020996.0,0.983,886.492,135.0,2.667,2.333,1.0,1.667,1.333,1.0
1548726022982,9039,11279,6307,5467,2123,4145,237656,71070,1,10,1548726021979.0,1.003,887.495,140.0,2.667,2.333,1.0,1.667,1.333,1.0
1548726023982,1557,1303,1821,2411,692,1973,158526,20509,1,10,1548726022982.0,1.0,888.495,140.0,2.667,2.333,1.0,1.667,1.333,1.0
1548726024964,3601,6277,4686,3222,2703,1590,34560,40776,1,10,1548726023982.0,0.982,889.477,140.0,2.667,2.333,1.0,1.667,1.333,1.0
1548726025968,25348,5856,9200,23647,2779,12198,758949,71587,1,10,1548726024964.0,1.004,890.481,140.0,2.667,2.333,1.0,1.667,1.333,1.0
1548726026993,1789,1473,3533,6039,989,3538,222140,12652,1,10,1548726025968.0,1.025,891.506,140.0,2.667,2.333,1.0,1.667,1.333,1.0
1548726027974,79927,61653,37364,116108,15846,32436,1697631,215009,1,10,1548726026993.0,0.981,892.487,140.0,2.667,2.333,1.0,1.667,1.333,1.0
1548726028970,31619,58830,16094,32430,13247,25790,1382863,593655,1,10,1548726027974.0,0.996,893.483,145.0,2.667,2.667,1.0,1.333,1.667,1.0
1548726029960,39904,34748,23984,83580,7541,18807,1439836,196196,1,10,1548726028970.0,0.99,894.473,145.0,2.667,2.667,1.0,1.333,1.667,1.0
1548726030943,49874,8220,13313,25831,12687,12563,940671,153784,1,10,1548726029960.0,0.983,895.456,145.0,2.667,2.667,1.0,1.333,1.667,1.0
1548726031958,83053,28620,34625,23099,3889,18998,806715,122277,1,10,1548726030943.0,1.015,896.471,145.0,2.667,2.667,1.0,1.333,1.667,1.0
1548726032937,19742,3019,10044,4917,1662,4349,193209,80443,1,10,1548726031958.0,0.979,897.45,145.0,2.667,2.667,1.0,1.333,1.667,1.0
1548726033941,3500,7859,2970,3606,672,568,20025,27234,1,10,1548726032937.0,1.004,898.454,145.0,2.667,2.667,1.0,1.333,1.667,1.0
1548726034940,4785,3117,2282,5839,621,1444,58209,36629,1,10,1548726033941.0,0.999,899.453,150.0,2.667,2.667,1.0,1.333,1.667,1.0
1548726035922,5693,621,3770,4925,1909,1434,98873,45529,1,10,1548726034940.0,0.982,900.435,150.0,2.667,2.667,1.0,1.333,1.667,1.0
1548726036910,42636,8446,18919,11948,3417,22847,660424,68734,1,10,1548726035922.0,0.988,901.423,150.0,2.667,2.667,1.0,1.333,1.667,1.0
