timestamp,delta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,middleGamma,theta,isValid,pid,new_timestamp,trans_time,new_trans_time,seconds,arousal,valence,happy,angry,nervous,sad
1548120863509,126425,54660,48679,48293,6166,7742,882000,478063,1,1,1548120862521.0,0.988,751.983,40.0,2.667,3.0,1.333,1.0,1.333,1.0
1548120864526,85221,70798,47029,90669,13013,7805,1389201,396793,1,1,1548120863509.0,1.017,753.0,40.0,2.667,3.0,1.333,1.0,1.333,1.0
1548120865511,104432,33398,39015,144439,9609,7794,2671838,471604,1,1,1548120864526.0,0.985,753.985,40.0,2.667,3.0,1.333,1.0,1.333,1.0
1548120866514,125548,17151,47428,45777,6138,11380,1358357,351777,1,1,1548120865511.0,1.003,754.988,40.0,2.667,3.0,1.333,1.0,1.333,1.0
1548120867498,326545,371426,92280,191203,26470,72059,3192069,1039838,1,1,1548120866514.0,0.984,755.972,40.0,2.667,3.0,1.333,1.0,1.333,1.0
1548120868495,203817,52225,250457,95273,42358,73272,1347345,976070,1,1,1548120867498.0,0.997,756.969,45.0,2.333,2.667,1.333,1.0,1.667,1.0
1548120869488,56941,242194,34189,12491,5906,8646,956119,260953,1,1,1548120868495.0,0.993,757.962,45.0,2.333,2.667,1.333,1.0,1.667,1.0
1548120870526,68576,25995,157857,212917,9923,9310,423791,360055,1,1,1548120869488.0,1.038,759.0,45.0,2.333,2.667,1.333,1.0,1.667,1.0
1548120871488,132823,239790,71536,182031,6444,9335,954345,265286,1,1,1548120870526.0,0.962,759.962,45.0,2.333,2.667,1.333,1.0,1.667,1.0
1548120872474,416217,501275,529691,627031,17614,56869,1592326,519642,1,1,1548120871488.0,0.986,760.948,45.0,2.333,2.667,1.333,1.0,1.667,1.0
1548120873460,26670,4165,9730,8598,1781,1830,125703,29070,1,1,1548120872474.0,0.986,761.934,45.0,2.333,2.667,1.333,1.0,1.667,1.0
1548120874464,70949,16474,54159,155015,5318,10023,706148,297892,1,1,1548120873460.0,1.004,762.938,50.0,3.0,2.333,1.333,1.0,2.0,1.0
1548120875479,27352,18349,9588,25579,674,2674,473198,108444,1,1,1548120874464.0,1.015,763.953,50.0,3.0,2.333,1.333,1.0,2.0,1.0
1548120876449,116613,129531,208263,594797,29390,70812,1975472,1461713,1,1,1548120875479.0,0.97,764.923,50.0,3.0,2.333,1.333,1.0,2.0,1.0
1548120877469,19756,15916,9562,12022,1575,1465,331405,64737,1,1,1548120876449.0,1.02,765.943,50.0,3.0,2.333,1.333,1.0,2.0,1.0
1548120878453,73347,101785,83469,54923,4102,14364,2475241,447084,1,1,1548120877469.0,0.984,766.927,50.0,3.0,2.333,1.333,1.0,2.0,1.0
1548120879436,13970,54104,3722,25949,909,2548,691896,50530,1,1,1548120878453.0,0.983,767.91,50.0,3.0,2.333,1.333,1.0,2.0,1.0
1548120880454,49538,262677,94786,170467,22407,58251,1311950,491727,1,1,1548120879436.0,1.018,768.928,55.0,2.333,2.333,1.333,1.0,2.0,1.0
1548120881459,11848,4027,3817,3527,3114,5521,74615,15871,1,1,1548120880454.0,1.005,769.933,55.0,2.333,2.333,1.333,1.0,2.0,1.0
1548120882445,371673,115924,410235,123033,63632,33738,2941661,919613,1,1,1548120881459.0,0.986,770.919,55.0,2.333,2.333,1.333,1.0,2.0,1.0
1548120883428,3548,7568,5299,12346,511,733,129017,34374,1,1,1548120882445.0,0.983,771.902,55.0,2.333,2.333,1.333,1.0,2.0,1.0
1548120884439,26952,134862,38645,123994,4411,14930,956507,482222,1,1,1548120883428.0,1.011,772.913,55.0,2.333,2.333,1.333,1.0,2.0,1.0
1548120885415,110174,108974,45898,50381,10337,7390,1125837,579875,1,1,1548120884439.0,0.976,773.889,55.0,2.333,2.333,1.333,1.0,2.0,1.0
1548120886426,2367,1715,2773,1650,364,363,36204,24613,1,1,1548120885415.0,1.011,774.9,60.0,2.333,2.333,1.333,1.0,2.0,1.0
1548120887411,311171,128826,135139,80706,11169,34456,858169,1103799,1,1,1548120886426.0,0.985,775.885,60.0,2.333,2.333,1.333,1.0,2.0,1.0
1548120888418,237672,56082,98695,228728,32542,20152,1691077,269522,1,1,1548120887411.0,1.007,776.892,60.0,2.333,2.333,1.333,1.0,2.0,1.0
1548120889407,395540,14000,106551,185020,13210,24026,831986,1121456,1,1,1548120888418.0,0.989,777.881,60.0,2.333,2.333,1.333,1.0,2.0,1.0
1548120890391,21821,17145,18489,31354,1631,2999,140026,80479,1,1,1548120889407.0,0.984,778.865,60.0,2.333,2.333,1.333,1.0,2.0,1.0
1548120891396,21014,10621,13828,17328,905,2381,327637,150071,1,1,1548120890391.0,1.005,779.87,60.0,2.333,2.333,1.333,1.0,2.0,1.0
1548120892417,271462,675605,166852,140287,10285,27931,641113,449261,1,1,1548120891396.0,1.021,780.891,65.0,3.0,2.0,1.333,1.0,2.0,1.0
1548120893396,499913,312150,221717,200208,19514,38489,2171071,622207,1,1,1548120892417.0,0.979,781.87,65.0,3.0,2.0,1.333,1.0,2.0,1.0
1548120894380,9321,7946,11343,7321,1315,1870,98774,222310,1,1,1548120893396.0,0.984,782.854,65.0,3.0,2.0,1.333,1.0,2.0,1.0
1548120895406,46250,113674,28765,30244,6269,13350,989125,94582,1,1,1548120894380.0,1.026,783.88,65.0,3.0,2.0,1.333,1.0,2.0,1.0
1548120896368,56180,58090,25187,74276,4846,12688,830118,169278,1,1,1548120895406.0,0.962,784.842,65.0,3.0,2.0,1.333,1.0,2.0,1.0
1548120897370,14929,8738,14251,8662,1373,1881,220178,87871,1,1,1548120896368.0,1.002,785.844,65.0,3.0,2.0,1.333,1.0,2.0,1.0
1548120898374,23697,29246,43693,29132,3598,5385,739896,429516,1,1,1548120897370.0,1.004,786.848,70.0,2.667,2.0,1.333,1.0,1.667,1.0
1548120899359,148672,93366,465294,73258,16625,34963,1878266,1510733,1,1,1548120898374.0,0.985,787.833,70.0,2.667,2.0,1.333,1.0,1.667,1.0
1548120900359,10558,5772,29621,8782,2135,2825,206127,112744,1,1,1548120899359.0,1.0,788.833,70.0,2.667,2.0,1.333,1.0,1.667,1.0
1548120901363,25295,78524,74770,51903,3661,9021,3324413,227797,1,1,1548120900359.0,1.004,789.837,70.0,2.667,2.0,1.333,1.0,1.667,1.0
1548120902346,172189,590060,50721,121395,19680,49039,1644936,1053033,1,1,1548120901363.0,0.983,790.82,70.0,2.667,2.0,1.333,1.0,1.667,1.0
1548120903370,64447,180953,75424,21805,4997,9140,1891226,178321,1,1,1548120902346.0,1.024,791.844,70.0,2.667,2.0,1.333,1.0,1.667,1.0
1548120904370,144024,62621,60044,36025,9532,25576,2219990,153158,1,1,1548120903370.0,1.0,792.844,75.0,2.333,2.667,1.333,1.0,1.667,1.0
1548120905351,20797,15205,25411,17548,1416,1444,329097,67447,1,1,1548120904370.0,0.981,793.825,75.0,2.333,2.667,1.333,1.0,1.667,1.0
1548120906338,27506,39182,17080,11608,1701,2377,82879,120324,1,1,1548120905351.0,0.987,794.812,75.0,2.333,2.667,1.333,1.0,1.667,1.0
1548120907319,12328,30187,28259,10968,656,2078,466795,94540,1,1,1548120906338.0,0.981,795.793,75.0,2.333,2.667,1.333,1.0,1.667,1.0
1548120908353,6685,18583,5928,2973,305,452,209944,23986,1,1,1548120907319.0,1.034,796.827,75.0,2.333,2.667,1.333,1.0,1.667,1.0
1548120909344,17337,36902,14192,6668,1261,2865,205428,291972,1,1,1548120908353.0,0.991,797.818,75.0,2.333,2.667,1.333,1.0,1.667,1.0
1548120910348,4614,36414,5071,3798,743,1969,352153,37706,1,1,1548120909344.0,1.004,798.822,80.0,2.333,2.667,1.333,1.0,1.667,1.0
1548120911313,99322,146331,80834,44267,4970,16372,1080876,231022,1,1,1548120910348.0,0.965,799.787,80.0,2.333,2.667,1.333,1.0,1.667,1.0
1548120912331,72901,56474,34112,43308,4867,11435,548476,612322,1,1,1548120911313.0,1.018,800.805,80.0,2.333,2.667,1.333,1.0,1.667,1.0
1548120913308,117562,150331,84125,13891,8991,24363,521992,728209,1,1,1548120912331.0,0.977,801.782,80.0,2.333,2.667,1.333,1.0,1.667,1.0
1548120914323,8508,253060,28574,15451,2148,3023,835158,308729,1,1,1548120913308.0,1.015,802.797,80.0,2.333,2.667,1.333,1.0,1.667,1.0
1548120915306,18748,40152,27321,4578,1834,3663,123839,100449,1,1,1548120914323.0,0.983,803.78,80.0,2.333,2.667,1.333,1.0,1.667,1.0
1548120916287,68735,139276,34891,45413,7117,8329,854270,191285,1,1,1548120915306.0,0.981,804.761,85.0,3.0,2.667,1.667,1.0,1.667,1.0
1548120917340,3483,67176,11245,8000,2507,3792,332158,46559,1,1,1548120916287.0,1.053,805.814,85.0,3.0,2.667,1.667,1.0,1.667,1.0
1548120918307,68574,94114,162081,207180,10022,17566,559996,484380,1,1,1548120917340.0,0.967,806.781,85.0,3.0,2.667,1.667,1.0,1.667,1.0
1548120919280,694421,156299,205105,1114377,16976,91802,1476627,1068991,1,1,1548120918307.0,0.973,807.754,85.0,3.0,2.667,1.667,1.0,1.667,1.0
1548120920291,252089,56975,448745,563829,35142,24622,1816733,654373,1,1,1548120919280.0,1.011,808.765,85.0,3.0,2.667,1.667,1.0,1.667,1.0
1548120921297,38632,59630,32820,24017,3028,14380,35628,136158,1,1,1548120920291.0,1.006,809.771,85.0,3.0,2.667,1.667,1.0,1.667,1.0
1548120922275,141489,127418,58928,74181,12060,10417,999608,203203,1,1,1548120921297.0,0.978,810.749,90.0,3.333,2.667,1.333,1.0,1.667,1.0
1548120923283,16610,52533,20875,26200,3507,7412,667409,113252,1,1,1548120922275.0,1.008,811.757,90.0,3.333,2.667,1.333,1.0,1.667,1.0
1548120924271,34907,14789,22070,10874,1689,1754,234759,100410,1,1,1548120923283.0,0.988,812.745,90.0,3.333,2.667,1.333,1.0,1.667,1.0
1548120925278,9223,8986,7153,7755,2653,2532,228605,46668,1,1,1548120924271.0,1.007,813.752,90.0,3.333,2.667,1.333,1.0,1.667,1.0
1548120926263,94009,157812,118624,145381,6204,22425,1042278,297662,1,1,1548120925278.0,0.985,814.737,90.0,3.333,2.667,1.333,1.0,1.667,1.0
1548120927241,47956,136716,243869,100298,11620,8244,1185735,599042,1,1,1548120926263.0,0.978,815.715,90.0,3.333,2.667,1.333,1.0,1.667,1.0
1548120928259,44780,208538,79263,248396,12656,9294,2121334,243859,1,1,1548120927241.0,1.018,816.733,95.0,3.0,2.667,1.333,1.0,1.667,1.0
1548120929250,5559,109579,33003,64562,5007,5531,1119970,1145666,1,1,1548120928259.0,0.991,817.724,95.0,3.0,2.667,1.333,1.0,1.667,1.0
1548120930246,67982,21879,43811,57957,4034,2167,534065,340888,1,1,1548120929250.0,0.996,818.72,95.0,3.0,2.667,1.333,1.0,1.667,1.0
1548120931256,55204,7786,138706,30087,6775,8820,290998,652473,1,1,1548120930246.0,1.01,819.73,95.0,3.0,2.667,1.333,1.0,1.667,1.0
1548120932251,31665,234732,40611,49847,3324,9901,1027912,99658,1,1,1548120931256.0,0.995,820.725,95.0,3.0,2.667,1.333,1.0,1.667,1.0
1548120933240,45111,198208,76884,24134,3268,18644,1460773,465720,1,1,1548120932251.0,0.989,821.714,95.0,3.0,2.667,1.333,1.0,1.667,1.0
1548120934220,15238,13762,81691,284160,19282,18561,664720,878717,1,1,1548120933240.0,0.98,822.694,100.0,2.667,3.0,1.667,1.0,1.333,1.0
1548120935223,74255,257711,239993,174425,20591,7248,1060140,834269,1,1,1548120934220.0,1.003,823.697,100.0,2.667,3.0,1.667,1.0,1.333,1.0
1548120936206,33154,15794,40749,68403,30321,51265,484202,71699,1,1,1548120935223.0,0.983,824.68,100.0,2.667,3.0,1.667,1.0,1.333,1.0
1548120937229,61237,739885,1077183,129158,22438,28849,1096324,1659057,1,1,1548120936206.0,1.023,825.703,100.0,2.667,3.0,1.667,1.0,1.333,1.0
1548120938233,33638,20539,33929,125413,14016,6018,1712325,429330,1,1,1548120937229.0,1.004,826.707,100.0,2.667,3.0,1.667,1.0,1.333,1.0
1548120939208,426362,363831,132913,110965,19511,101453,1885560,1493015,1,1,1548120938233.0,0.975,827.682,100.0,2.667,3.0,1.667,1.0,1.333,1.0
1548120940200,165874,80364,215654,225154,59441,63507,1243725,533884,1,1,1548120939208.0,0.992,828.674,105.0,3.0,3.0,1.333,1.0,1.333,1.0
1548120941201,22225,19206,13244,41081,2365,2694,812332,102295,1,1,1548120940200.0,1.001,829.675,105.0,3.0,3.0,1.333,1.0,1.333,1.0
1548120942200,61672,12517,135351,33750,5018,8201,501498,141922,1,1,1548120941201.0,0.999,830.674,105.0,3.0,3.0,1.333,1.0,1.333,1.0
1548120943203,20457,30259,21309,55494,5949,14077,377746,282758,1,1,1548120942200.0,1.003,831.677,105.0,3.0,3.0,1.333,1.0,1.333,1.0
1548120944186,26057,15723,28285,33236,6835,8541,2042639,70560,1,1,1548120943203.0,0.983,832.66,105.0,3.0,3.0,1.333,1.0,1.333,1.0
1548120945191,357846,253831,324613,228571,16803,44469,1766085,313711,1,1,1548120944186.0,1.005,833.665,105.0,3.0,3.0,1.333,1.0,1.333,1.0
1548120946193,23300,92027,15956,13481,2398,10543,1105494,109338,1,1,1548120945191.0,1.002,834.667,110.0,2.333,3.0,1.333,1.0,1.333,1.0
1548120947164,159853,184641,181144,140810,13099,17660,1696056,311338,1,1,1548120946193.0,0.971,835.638,110.0,2.333,3.0,1.333,1.0,1.333,1.0
1548120948178,22724,19767,7223,15993,1027,1873,532633,63591,1,1,1548120947164.0,1.014,836.652,110.0,2.333,3.0,1.333,1.0,1.333,1.0
1548120949167,63614,108841,146882,163595,16552,9290,858978,311085,1,1,1548120948178.0,0.989,837.641,110.0,2.333,3.0,1.333,1.0,1.333,1.0
1548120950149,40291,49099,71191,31627,8827,6585,297852,237324,1,1,1548120949167.0,0.982,838.623,110.0,2.333,3.0,1.333,1.0,1.333,1.0
1548120951171,426231,55534,54270,286832,5989,12212,758642,161991,1,1,1548120950149.0,1.022,839.645,110.0,2.333,3.0,1.333,1.0,1.333,1.0
1548120952159,223637,50002,122312,167538,8627,23468,2148185,867999,1,1,1548120951171.0,0.988,840.633,115.0,2.667,3.333,1.333,1.0,1.333,1.0
1548120953150,102935,39263,155425,244434,7354,24330,1274174,191685,1,1,1548120952159.0,0.991,841.624,115.0,2.667,3.333,1.333,1.0,1.333,1.0
1548120954140,319234,55795,76138,321015,7806,15543,3011812,206786,1,1,1548120953150.0,0.99,842.614,115.0,2.667,3.333,1.333,1.0,1.333,1.0
1548120955159,15816,11064,27060,34803,4218,3300,541406,103332,1,1,1548120954140.0,1.019,843.633,115.0,2.667,3.333,1.333,1.0,1.333,1.0
1548120956127,17278,65014,44292,21162,10970,10752,742159,87804,1,1,1548120955159.0,0.968,844.601,115.0,2.667,3.333,1.333,1.0,1.333,1.0
1548120957130,21904,40174,52451,112727,2806,3935,2251006,84309,1,1,1548120956127.0,1.003,845.604,115.0,2.667,3.333,1.333,1.0,1.333,1.0
1548120958143,166009,174865,261640,131240,16183,46872,2027496,578591,1,1,1548120957130.0,1.013,846.617,120.0,3.0,3.333,1.333,1.0,1.333,1.0
1548120959138,16074,3444,18624,8145,1042,679,35642,24267,1,1,1548120958143.0,0.995,847.612,120.0,3.0,3.333,1.333,1.0,1.333,1.0
1548120960137,85971,88847,37768,49559,8195,9767,1496943,354838,1,1,1548120959138.0,0.999,848.611,120.0,3.0,3.333,1.333,1.0,1.333,1.0
1548120961120,10400,54587,16818,54529,1311,8085,365207,177764,1,1,1548120960137.0,0.983,849.594,120.0,3.0,3.333,1.333,1.0,1.333,1.0
1548120962104,57632,90633,24971,64888,3948,10983,842512,331940,1,1,1548120961120.0,0.984,850.578,120.0,3.0,3.333,1.333,1.0,1.333,1.0
1548120963124,87707,67626,125879,91636,2504,16165,286251,855858,1,1,1548120962104.0,1.02,851.598,120.0,3.0,3.333,1.333,1.0,1.333,1.0
1548120964133,127423,92401,68826,368586,9145,12996,1008014,500768,1,1,1548120963124.0,1.009,852.607,125.0,3.0,3.333,1.333,1.0,1.333,1.0
1548120965094,97183,10030,111551,42458,7778,24493,1269185,448088,1,1,1548120964133.0,0.961,853.568,125.0,3.0,3.333,1.333,1.0,1.333,1.0
1548120966097,12623,17143,38727,80593,2627,3192,287945,95722,1,1,1548120965094.0,1.003,854.571,125.0,3.0,3.333,1.333,1.0,1.333,1.0
1548120967103,88069,76439,66729,104153,9349,15951,1021108,213610,1,1,1548120966097.0,1.006,855.577,125.0,3.0,3.333,1.333,1.0,1.333,1.0
1548120968083,48168,10309,45926,12011,2669,4423,1001994,236179,1,1,1548120967103.0,0.98,856.557,125.0,3.0,3.333,1.333,1.0,1.333,1.0
1548120969088,50089,38176,28428,153405,6544,3886,932679,146808,1,1,1548120968083.0,1.005,857.562,125.0,3.0,3.333,1.333,1.0,1.333,1.0
1548120970085,122155,117821,165574,81196,10802,41413,225485,930488,1,1,1548120969088.0,0.997,858.559,130.0,3.0,3.333,1.333,1.0,1.333,1.0
1548120971096,32377,11801,35503,42438,3960,4869,623199,142489,1,1,1548120970085.0,1.011,859.57,130.0,3.0,3.333,1.333,1.0,1.333,1.0
1548120972073,15109,13594,32563,80701,2246,4588,203858,295167,1,1,1548120971096.0,0.977,860.547,130.0,3.0,3.333,1.333,1.0,1.333,1.0
1548120973059,29250,77655,30438,183555,8495,16278,1316758,323450,1,1,1548120972073.0,0.986,861.533,130.0,3.0,3.333,1.333,1.0,1.333,1.0
1548120974076,142275,48892,66768,104632,5209,8087,477077,1067789,1,1,1548120973059.0,1.017,862.55,130.0,3.0,3.333,1.333,1.0,1.333,1.0
1548120975078,61531,39467,28898,28628,1975,3518,323245,90361,1,1,1548120974076.0,1.002,863.552,130.0,3.0,3.333,1.333,1.0,1.333,1.0
1548120976064,16706,13911,17742,60406,1562,1367,448676,121953,1,1,1548120975078.0,0.986,864.538,135.0,3.0,3.333,1.333,1.0,1.333,1.0
1548120977049,70226,85275,201390,158917,7004,29665,2533246,506865,1,1,1548120976064.0,0.985,865.523,135.0,3.0,3.333,1.333,1.0,1.333,1.0
1548120978046,44979,26910,14109,24305,1832,2086,750935,39931,1,1,1548120977049.0,0.997,866.52,135.0,3.0,3.333,1.333,1.0,1.333,1.0
1548120979037,51621,43578,15755,101762,5257,12399,893313,179954,1,1,1548120978046.0,0.991,867.511,135.0,3.0,3.333,1.333,1.0,1.333,1.0
1548120980056,14822,29241,36280,124809,4472,3139,94503,180293,1,1,1548120979037.0,1.019,868.53,135.0,3.0,3.333,1.333,1.0,1.333,1.0
1548120981066,448014,912154,333972,409607,12766,66507,2057987,405682,1,1,1548120980056.0,1.01,869.54,135.0,3.0,3.333,1.333,1.0,1.333,1.0
1548120982023,9891,39622,10667,20400,1034,1737,242307,28808,1,1,1548120981066.0,0.957,870.497,140.0,2.667,3.333,1.333,1.0,1.333,1.0
1548120983046,25634,31020,36704,31850,2949,5710,248825,73653,1,1,1548120982023.0,1.023,871.52,140.0,2.667,3.333,1.333,1.0,1.333,1.0
1548120984044,343166,280905,132647,380035,14947,24549,1901924,777048,1,1,1548120983046.0,0.998,872.518,140.0,2.667,3.333,1.333,1.0,1.333,1.0
1548120985017,16790,6232,17772,21026,1290,5680,169635,158516,1,1,1548120984044.0,0.973,873.491,140.0,2.667,3.333,1.333,1.0,1.333,1.0
1548120986017,127009,134272,54525,232247,13376,10531,1484236,231338,1,1,1548120985017.0,1.0,874.491,140.0,2.667,3.333,1.333,1.0,1.333,1.0
1548120987022,152851,31993,409170,259513,7762,61162,2620212,1315641,1,1,1548120986017.0,1.005,875.496,140.0,2.667,3.333,1.333,1.0,1.333,1.0
1548120988030,228142,98092,92821,419120,8732,6924,1131942,74794,1,1,1548120987022.0,1.008,876.504,145.0,2.667,3.333,1.333,1.0,1.333,1.0
1548120989021,85289,62400,329306,111615,9457,51879,271098,555015,1,1,1548120988030.0,0.991,877.495,145.0,2.667,3.333,1.333,1.0,1.333,1.0
1548120989989,2035269,453474,936284,1033011,43102,218671,1422141,1196796,1,1,1548120989021.0,0.968,878.463,145.0,2.667,3.333,1.333,1.0,1.333,1.0
1548120991001,9820,5358,8366,17731,746,4629,38200,47575,1,1,1548120989989.0,1.012,879.475,145.0,2.667,3.333,1.333,1.0,1.333,1.0
1548120991990,6588,5981,7829,11975,893,518,172999,52839,1,1,1548120991001.0,0.989,880.464,145.0,2.667,3.333,1.333,1.0,1.333,1.0
1548120992978,60825,24752,94182,44977,2622,2008,788023,234126,1,1,1548120991990.0,0.988,881.452,145.0,2.667,3.333,1.333,1.0,1.333,1.0
1548120993988,46913,87346,18307,128334,3561,9084,248561,518996,1,1,1548120992978.0,1.01,882.462,150.0,3.0,3.333,1.333,1.0,1.667,1.0
1548120995001,16330,35296,25655,22733,1790,3545,208570,85845,1,1,1548120993988.0,1.013,883.475,150.0,3.0,3.333,1.333,1.0,1.667,1.0
